item	site_code	site_variant	manual_entry_key	manual_physical_page	manual_printed_page	manual_line_id	manual_gloss	manual_group	manual_status	manual_form	legacy_pdf_page	legacy_group	legacy_status	legacy_raw_form	legacy_entry_key	legacy_reason	gloss_match	group_match	comparison
283	E	1	silkurux2011:i283:E:1	55	54	P055-L048	right	1	attested	mari	54	1	attested	maɽi	silkurux2011:i283:E:1		true	true	form_difference
283	0	1	silkurux2011:i283:0:1	55	54	P055-L050	right	3	attested	ɖan	54	3	unresolved	$an		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
284	A	1	silkurux2011:i284:A:1	55	54	P055-L055	left	4	attested	bɛⁱjɛ	54	4	attested	bɑijɑ	silkurux2011:i284:A:1		true	true	form_difference
284	B	1	silkurux2011:i284:B:1	55	54	P055-L052	left	1	attested	lɛŋa	54	1	unresolved	lɛ!a		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
284	C	1	silkurux2011:i284:C:1	55	54	P055-L053	left	2	attested	dɛbːa	54	2	unresolved	dɛb%a		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
284	D	1	silkurux2011:i284:D:1	55	54	P055-L052	left	1	attested	lɛŋa	54	1	unresolved	lɛ!a		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
284	D	2	silkurux2011:i284:D:2	55	54	P055-L053	left	2	attested	dɛbːa	54	2	unresolved	dɛb%a		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
284	E	1	silkurux2011:i284:E:1	55	54	P055-L052	left	1	attested	lɛŋa	54	1	unresolved	lɛ!a		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
284	0	1	silkurux2011:i284:0:1	55	54	P055-L054	left	3	attested	bam	54	3	attested	bam	silkurux2011:i284:0:1		true	true	form_exact
285	A	1	silkurux2011:i285:A:1	55	54	P055-L056	black	1	attested	mokʰɛro	54	1	attested	mokhɑɾo	silkurux2011:i285:A:1		true	true	form_difference
285	B	1	silkurux2011:i285:B:1	55	54	P055-L057	black	1	attested	moxaro	54	1	attested	moxaɾo	silkurux2011:i285:B:1		true	true	form_difference
285	C	1	silkurux2011:i285:C:1	55	54	P055-L057	black	1	attested	moxaro	54	1	attested	moxaɾo	silkurux2011:i285:C:1		true	true	form_difference
285	D	1	silkurux2011:i285:D:1	55	54	P055-L057	black	1	attested	moxaro	54	1	attested	moxaɾo	silkurux2011:i285:D:1		true	true	form_difference
285	E	1	silkurux2011:i285:E:1	55	54	P055-L057	black	1	attested	moxaro	54	1	attested	moxaɾo	silkurux2011:i285:E:1		true	true	form_difference
285	0	1	silkurux2011:i285:0:1	55	54	P055-L058	black	2	attested	kalo	54	2	attested	kalo	silkurux2011:i285:0:1		true	true	form_exact
286	A	1	silkurux2011:i286:A:1	56	55	P056-L003	white	2	attested	sedɛ	55	2	attested	sɑdɑ	silkurux2011:i286:A:1		true	true	form_difference
286	B	1	silkurux2011:i286:B:1	56	55	P056-L001	white	1	attested	pandru	55	1	attested	pandɾu	silkurux2011:i286:B:1		true	true	form_difference
286	C	1	silkurux2011:i286:C:1	56	55	P056-L001	white	1	attested	pandru	55	1	attested	pandɾu	silkurux2011:i286:C:1		true	true	form_difference
286	D	1	silkurux2011:i286:D:1	56	55	P056-L001	white	1	attested	pandru	55	1	attested	pandɾu	silkurux2011:i286:D:1		true	true	form_difference
286	E	1	silkurux2011:i286:E:1	56	55	P056-L001	white	1	attested	pandru	55	1	attested	pandɾu	silkurux2011:i286:E:1		true	true	form_difference
286	0	1	silkurux2011:i286:0:1	56	55	P056-L002	white	2	attested	ʃada	55	2	attested	ʃada	silkurux2011:i286:0:1		true	true	form_exact
287	A	1	silkurux2011:i287:A:1	56	55	P056-L004	red	1	attested	lal	55	1	attested	lal	silkurux2011:i287:A:1		true	true	form_exact
287	B	1	silkurux2011:i287:B:1	56	55	P056-L004	red	1	attested	lal	55	1	attested	lal	silkurux2011:i287:B:1		true	true	form_exact
287	C	1	silkurux2011:i287:C:1	56	55	P056-L004	red	1	attested	lal	55	1	attested	lal	silkurux2011:i287:C:1		true	true	form_exact
287	D	1	silkurux2011:i287:D:1	56	55	P056-L004	red	1	attested	lal	55	1	attested	lal	silkurux2011:i287:D:1		true	true	form_exact
287	E	1	silkurux2011:i287:E:1	56	55	P056-L004	red	1	attested	lal	55	1	attested	lal	silkurux2011:i287:E:1		true	true	form_exact
287	0	1	silkurux2011:i287:0:1	56	55	P056-L004	red	1	attested	lal	55	1	attested	lal	silkurux2011:i287:0:1		true	true	form_exact
288	A	1	silkurux2011:i288:A:1	56	55	P056-L005	green	0	blank		55	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
288	B	1	silkurux2011:i288:B:1	56	55	P056-L007	green	2	attested	hariar	55	2	attested	haɾiar	silkurux2011:i288:B:1		true	true	form_difference
288	C	1	silkurux2011:i288:C:1	56	55	P056-L007	green	2	attested	hariar	55	2	attested	haɾiar	silkurux2011:i288:C:1		true	true	form_difference
288	D	1	silkurux2011:i288:D:1	56	55	P056-L007	green	2	attested	hariar	55	2	attested	haɾiar	silkurux2011:i288:D:1		true	true	form_difference
288	E	1	silkurux2011:i288:E:1	56	55	P056-L007	green	2	attested	hariar	55	2	attested	haɾiar	silkurux2011:i288:E:1		true	true	form_difference
288	0	1	silkurux2011:i288:0:1	56	55	P056-L006	green	1	attested	ʃobudʒ	55	1	attested	ʃobudʒ	silkurux2011:i288:0:1		true	true	form_exact
289	A	1	silkurux2011:i289:A:1	56	55	P056-L008	yellow	0	blank		55	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
289	B	1	silkurux2011:i289:B:1	56	55	P056-L009	yellow	1	attested	balka	55	1	attested	balka	silkurux2011:i289:B:1		true	true	form_exact
289	C	1	silkurux2011:i289:C:1	56	55	P056-L009	yellow	1	attested	balka	55	1	attested	balka	silkurux2011:i289:C:1		true	true	form_exact
289	D	1	silkurux2011:i289:D:1	56	55	P056-L009	yellow	1	attested	balka	55	1	attested	balka	silkurux2011:i289:D:1		true	true	form_exact
289	E	1	silkurux2011:i289:E:1	56	55	P056-L009	yellow	1	attested	balka	55	1	attested	balka	silkurux2011:i289:E:1		true	true	form_exact
289	0	1	silkurux2011:i289:0:1	56	55	P056-L010	yellow	2	attested	holud	55	2	attested	holud	silkurux2011:i289:0:1		true	true	form_exact
290	A	1	silkurux2011:i290:A:1	56	55	P056-L013	when (near future)	2	attested	ɛkun	55	2	attested	ɑkun	silkurux2011:i290:A:1		true	true	form_difference
290	B	1	silkurux2011:i290:B:1	56	55	P056-L011	when (near future)	1	attested	ɛkabaki	55	1	attested	ɛkabaki	silkurux2011:i290:B:1		true	true	form_exact
290	C	1	silkurux2011:i290:C:1	56	55	P056-L011	when (near future)	1	attested	ɛkabaki	55	1	attested	ɛkabaki	silkurux2011:i290:C:1		true	true	form_exact
290	D	1	silkurux2011:i290:D:1	56	55	P056-L011	when (near future)	1	attested	ɛkabaki	55	1	attested	ɛkabaki	silkurux2011:i290:D:1		true	true	form_exact
290	E	1	silkurux2011:i290:E:1	56	55	P056-L011	when (near future)	1	attested	ɛkabaki	55	1	attested	ɛkabaki	silkurux2011:i290:E:1		true	true	form_exact
290	0	1	silkurux2011:i290:0:1	56	55	P056-L012	when (near future)	2	attested	kɔkʰon	55	2	attested	k khon	silkurux2011:i290:0:1		true	true	form_difference
291	A	1	silkurux2011:i291:A:1	56	55	P056-L014	where	1	attested	ɛksɛn	55	1	attested	ɛksɑn	silkurux2011:i291:A:1		true	true	form_difference
291	B	1	silkurux2011:i291:B:1	56	55	P056-L015	where	1	attested	ɛksan	55	1	attested	ɛksan	silkurux2011:i291:B:1		true	true	form_exact
291	C	1	silkurux2011:i291:C:1	56	55	P056-L015	where	1	attested	ɛksan	55	1	attested	ɛksan	silkurux2011:i291:C:1		true	true	form_exact
291	D	1	silkurux2011:i291:D:1	56	55	P056-L016	where	1	attested	ɛʃan	55	1	attested	ɛʃan	silkurux2011:i291:D:1		true	true	form_exact
291	E	1	silkurux2011:i291:E:1	56	55	P056-L016	where	1	attested	ɛʃan	55	1	attested	ɛʃan	silkurux2011:i291:E:1		true	true	form_exact
291	0	1	silkurux2011:i291:0:1	56	55	P056-L017	where	2	attested	kotʰai̯	55	2	attested	kothai (	silkurux2011:i291:0:1		true	true	form_difference
292	A	1	silkurux2011:i292:A:1	56	55	P056-L020	who	3	attested	is	55	3	attested	is	silkurux2011:i292:A:1		true	true	form_exact
292	B	1	silkurux2011:i292:B:1	56	55	P056-L018	who	1	attested	nɛ	55	1	attested	nɛ	silkurux2011:i292:B:1		true	true	form_exact
292	C	1	silkurux2011:i292:C:1	56	55	P056-L018	who	1	attested	nɛ	55	1	attested	nɛ	silkurux2011:i292:C:1		true	true	form_exact
292	D	1	silkurux2011:i292:D:1	56	55	P056-L018	who	1	attested	nɛ	55	1	attested	nɛ	silkurux2011:i292:D:1		true	true	form_exact
292	E	1	silkurux2011:i292:E:1	56	55	P056-L018	who	1	attested	nɛ	55	1	attested	nɛ	silkurux2011:i292:E:1		true	true	form_exact
292	0	1	silkurux2011:i292:0:1	56	55	P056-L019	who	2	attested	kɛ	55	2	attested	kɛ	silkurux2011:i292:0:1		true	true	form_exact
293	A	1	silkurux2011:i293:A:1	56	55	P056-L023	what	3	attested	nekɛⁱ	55	3	attested	nekɑi	silkurux2011:i293:A:1		true	true	form_difference
293	B	1	silkurux2011:i293:B:1	56	55	P056-L021	what	1	attested	ɛndra	55	1	attested	ɛndɾa	silkurux2011:i293:B:1		true	true	form_difference
293	C	1	silkurux2011:i293:C:1	56	55	P056-L021	what	1	attested	ɛndra	55	1	attested	ɛndɾa	silkurux2011:i293:C:1		true	true	form_difference
293	D	1	silkurux2011:i293:D:1	56	55	P056-L021	what	1	attested	ɛndra	55	1	attested	ɛndɾa	silkurux2011:i293:D:1		true	true	form_difference
293	E	1	silkurux2011:i293:E:1	56	55	P056-L021	what	1	attested	ɛndra	55	1	attested	ɛndɾa	silkurux2011:i293:E:1		true	true	form_difference
293	0	1	silkurux2011:i293:0:1	56	55	P056-L022	what	2	attested	ki	55	2	attested	ki	silkurux2011:i293:0:1		true	true	form_exact
294	A	1	silkurux2011:i294:A:1	56	55	P056-L024	how many	0	blank		55	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
294	B	1	silkurux2011:i294:B:1	56	55	P056-L025	how many	1	attested	ɛta	55	1	attested	eta	silkurux2011:i294:B:1		true	true	form_difference
294	C	1	silkurux2011:i294:C:1	56	55	P056-L025	how many	1	attested	ɛta	55	1	attested	eta	silkurux2011:i294:C:1		true	true	form_difference
294	D	1	silkurux2011:i294:D:1	56	55	P056-L025	how many	1	attested	ɛta	55	1	attested	eta	silkurux2011:i294:D:1		true	true	form_difference
294	E	1	silkurux2011:i294:E:1	56	55	P056-L026	how many	2	attested	kai̯tari	55	2	attested	kait( aɾi	silkurux2011:i294:E:1		true	true	form_difference
294	0	1	silkurux2011:i294:0:1	56	55	P056-L027	how many	3	attested	kɔi̯ta	55	3	attested	k it( a	silkurux2011:i294:0:1		true	true	form_difference
295	A	1	silkurux2011:i295:A:1	56	55	P056-L028	this thing	1	attested	id	55	1	attested	id	silkurux2011:i295:A:1		true	true	form_exact
295	B	1	silkurux2011:i295:B:1	56	55	P056-L028	this thing	1	attested	id	55	1	attested	id	silkurux2011:i295:B:1		true	true	form_exact
295	C	1	silkurux2011:i295:C:1	56	55	P056-L028	this thing	1	attested	id	55	1	attested	id	silkurux2011:i295:C:1		true	true	form_exact
295	D	1	silkurux2011:i295:D:1	56	55	P056-L028	this thing	1	attested	id	55	1	attested	id	silkurux2011:i295:D:1		true	true	form_exact
295	E	1	silkurux2011:i295:E:1	56	55	P056-L028	this thing	1	attested	id	55	1	attested	id	silkurux2011:i295:E:1		true	true	form_exact
295	0	1	silkurux2011:i295:0:1	56	55	P056-L029	this thing	2	attested	ɛta	55	2	attested	eta	silkurux2011:i295:0:1		true	true	form_difference
296	A	1	silkurux2011:i296:A:1	56	55	P056-L030	that thing	1	attested	ad	55	1	attested	ad	silkurux2011:i296:A:1		true	true	form_exact
296	B	1	silkurux2011:i296:B:1	56	55	P056-L030	that thing	1	attested	ad	55	1	attested	ad	silkurux2011:i296:B:1		true	true	form_exact
296	C	1	silkurux2011:i296:C:1	56	55	P056-L030	that thing	1	attested	ad	55	1	attested	ad	silkurux2011:i296:C:1		true	true	form_exact
296	D	1	silkurux2011:i296:D:1	56	55	P056-L030	that thing	1	attested	ad	55	1	attested	ad	silkurux2011:i296:D:1		true	true	form_exact
296	E	1	silkurux2011:i296:E:1	56	55	P056-L030	that thing	1	attested	ad	55	1	attested	ad	silkurux2011:i296:E:1		true	true	form_exact
296	0	1	silkurux2011:i296:0:1	56	55	P056-L031	that thing	2	attested	oʈa	55	2	attested	ota	silkurux2011:i296:0:1		true	true	form_difference
297	A	1	silkurux2011:i297:A:1	56	55	P056-L036	these things	3	attested	ondrɛ	55	3	attested	ondɾɑ	silkurux2011:i297:A:1		true	true	form_difference
297	B	1	silkurux2011:i297:B:1	56	55	P056-L032	these things	1	attested	ibra	55	1	attested	ibɽa	silkurux2011:i297:B:1		true	true	form_difference
297	C	1	silkurux2011:i297:C:1	56	55	P056-L032	these things	1	attested	ibra	55	1	attested	ibɽa	silkurux2011:i297:C:1		true	true	form_difference
297	D	1	silkurux2011:i297:D:1	56	55	P056-L033	these things	1	attested	ibrɛ	55	1	attested	ibɽɑ	silkurux2011:i297:D:1		true	true	form_difference
297	E	1	silkurux2011:i297:E:1	56	55	P056-L034	these things	1	attested	ibrɛ	55	1	attested	ibɽɛ	silkurux2011:i297:E:1		true	true	form_difference
297	0	1	silkurux2011:i297:0:1	56	55	P056-L035	these things	2	attested	ɛgulo	55	2	attested	ɛɡulo	silkurux2011:i297:0:1		true	true	form_difference
298	A	1	silkurux2011:i298:A:1	56	55	P056-L039	those things	3	attested	udɛndrɛ	55	3	attested	udɛndɾɑ	silkurux2011:i298:A:1		true	true	form_difference
298	B	1	silkurux2011:i298:B:1	56	55	P056-L037	those things	1	attested	abra	55	1	attested	abɽa	silkurux2011:i298:B:1		true	true	form_difference
298	C	1	silkurux2011:i298:C:1	56	55	P056-L037	those things	1	attested	abra	55	1	attested	abɽa	silkurux2011:i298:C:1		true	true	form_difference
298	D	1	silkurux2011:i298:D:1	56	55	P056-L037	those things	1	attested	abra	55	1	attested	abɽa	silkurux2011:i298:D:1		true	true	form_difference
298	E	1	silkurux2011:i298:E:1	56	55	P056-L037	those things	1	attested	abra	55	1	attested	abɽa	silkurux2011:i298:E:1		true	true	form_difference
298	0	1	silkurux2011:i298:0:1	56	55	P056-L038	those things	2	attested	ogulo	55	2	attested	oɡulo	silkurux2011:i298:0:1		true	true	form_difference
299	A	1	silkurux2011:i299:A:1	56	55	P056-L040	1s	1	attested	ɛn	55	1	attested	ɛn	silkurux2011:i299:A:1		true	true	form_exact
299	B	1	silkurux2011:i299:B:1	56	55	P056-L040	1s	1	attested	ɛn	55	1	attested	ɛn	silkurux2011:i299:B:1		true	true	form_exact
299	C	1	silkurux2011:i299:C:1	56	55	P056-L040	1s	1	attested	ɛn	55	1	attested	ɛn	silkurux2011:i299:C:1		true	true	form_exact
299	D	1	silkurux2011:i299:D:1	56	55	P056-L040	1s	1	attested	ɛn	55	1	attested	ɛn	silkurux2011:i299:D:1		true	true	form_exact
299	E	1	silkurux2011:i299:E:1	56	55	P056-L040	1s	1	attested	ɛn	55	1	attested	ɛn	silkurux2011:i299:E:1		true	true	form_exact
299	0	1	silkurux2011:i299:0:1	56	55	P056-L041	1s	2	attested	ami	55	2	attested	ami	silkurux2011:i299:0:1		true	true	form_exact
300	A	1	silkurux2011:i300:A:1	56	55	P056-L042	2s (familiar)	1	attested	nin	55	1	attested	nin	silkurux2011:i300:A:1		true	true	form_exact
300	B	1	silkurux2011:i300:B:1	56	55	P056-L042	2s (familiar)	1	attested	nin	55	1	attested	nin	silkurux2011:i300:B:1		true	true	form_exact
300	C	1	silkurux2011:i300:C:1	56	55	P056-L042	2s (familiar)	1	attested	nin	55	1	attested	nin	silkurux2011:i300:C:1		true	true	form_exact
300	D	1	silkurux2011:i300:D:1	56	55	P056-L042	2s (familiar)	1	attested	nin	55	1	attested	nin	silkurux2011:i300:D:1		true	true	form_exact
300	E	1	silkurux2011:i300:E:1	56	55	P056-L042	2s (familiar)	1	attested	nin	55	1	attested	nin	silkurux2011:i300:E:1		true	true	form_exact
300	0	1	silkurux2011:i300:0:1	56	55	P056-L043	2s (familiar)	2	attested	tumi	55	2	attested	tumi	silkurux2011:i300:0:1		true	true	form_exact
301	A	1	silkurux2011:i301:A:1	56	55	P056-L044	2s (honorific)	0	not_used		55	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
301	B	1	silkurux2011:i301:B:1	56	55	P056-L044	2s (honorific)	0	not_used		55	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
301	C	1	silkurux2011:i301:C:1	56	55	P056-L044	2s (honorific)	0	not_used		55	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
301	D	1	silkurux2011:i301:D:1	56	55	P056-L044	2s (honorific)	0	not_used		55	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
301	E	1	silkurux2011:i301:E:1	56	55	P056-L044	2s (honorific)	0	not_used		55	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
301	0	1	silkurux2011:i301:0:1	56	55	P056-L044	2s (honorific)	0	not_used		55	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
302	A	1	silkurux2011:i302:A:1	56	55	P056-L045	3s (generic/male)	1	attested	ɛs	55	1	attested	ɑs	silkurux2011:i302:A:1		true	true	form_difference
302	B	1	silkurux2011:i302:B:1	56	55	P056-L046	3s (generic/male)	1	attested	as	55	1	attested	as	silkurux2011:i302:B:1		true	true	form_exact
302	C	1	silkurux2011:i302:C:1	56	55	P056-L046	3s (generic/male)	1	attested	as	55	1	attested	as	silkurux2011:i302:C:1		true	true	form_exact
302	D	1	silkurux2011:i302:D:1	56	55	P056-L046	3s (generic/male)	1	attested	as	55	1	attested	as	silkurux2011:i302:D:1		true	true	form_exact
302	E	1	silkurux2011:i302:E:1	56	55	P056-L046	3s (generic/male)	1	attested	as	55	1	attested	as	silkurux2011:i302:E:1		true	true	form_exact
302	0	1	silkurux2011:i302:0:1	56	55	P056-L047	3s (generic/male)	2	attested	ʃɛ	55	2	attested	ʃɛ	silkurux2011:i302:0:1		true	true	form_exact
303	A	1	silkurux2011:i303:A:1	56	55	P056-L050	3s (female)	3	attested	ɛs	55	3	attested	ɑs	silkurux2011:i303:A:1		true	true	form_difference
303	B	1	silkurux2011:i303:B:1	56	55	P056-L048	3s (female)	1	attested	ad	55	1	attested	ad	silkurux2011:i303:B:1		true	true	form_exact
303	C	1	silkurux2011:i303:C:1	56	55	P056-L048	3s (female)	1	attested	ad	55	1	attested	ad	silkurux2011:i303:C:1		true	true	form_exact
303	D	1	silkurux2011:i303:D:1	56	55	P056-L048	3s (female)	1	attested	ad	55	1	attested	ad	silkurux2011:i303:D:1		true	true	form_exact
303	E	1	silkurux2011:i303:E:1	56	55	P056-L048	3s (female)	1	attested	ad	55	1	attested	ad	silkurux2011:i303:E:1		true	true	form_exact
303	0	1	silkurux2011:i303:0:1	56	55	P056-L049	3s (female)	2	attested	ʃɛ	55	2	attested	ʃɛ	silkurux2011:i303:0:1		true	true	form_exact
304	A	1	silkurux2011:i304:A:1	56	55	P056-L051	1p	1	attested	ɛn	55	1	attested	ɛn	silkurux2011:i304:A:1		true	true	form_exact
304	B	1	silkurux2011:i304:B:1	56	55	P056-L052	1p	2	attested	em / nam	55	2	attested	em / nam	silkurux2011:i304:B:1		true	true	form_exact
304	C	1	silkurux2011:i304:C:1	56	55	P056-L052	1p	2	attested	em / nam	55	2	attested	em / nam	silkurux2011:i304:C:1		true	true	form_exact
304	D	1	silkurux2011:i304:D:1	56	55	P056-L052	1p	2	attested	em / nam	55	2	attested	em / nam	silkurux2011:i304:D:1		true	true	form_exact
304	E	1	silkurux2011:i304:E:1	56	55	P056-L052	1p	2	attested	em / nam	55	2	attested	em / nam	silkurux2011:i304:E:1		true	true	form_exact
304	0	1	silkurux2011:i304:0:1	56	55	P056-L053	1p	3	attested	amra	55	3	attested	amɾa	silkurux2011:i304:0:1		true	true	form_difference
305	A	1	silkurux2011:i305:A:1	57	56	P057-L001	2p (familiar)	1	attested	nɪn	56	1	attested	nɪn	silkurux2011:i305:A:1		true	true	form_exact
305	B	1	silkurux2011:i305:B:1	57	56	P057-L002	2p (familiar)	1	attested	nim	56	1	attested	nim	silkurux2011:i305:B:1		true	true	form_exact
305	C	1	silkurux2011:i305:C:1	57	56	P057-L002	2p (familiar)	1	attested	nim	56	1	attested	nim	silkurux2011:i305:C:1		true	true	form_exact
305	D	1	silkurux2011:i305:D:1	57	56	P057-L002	2p (familiar)	1	attested	nim	56	1	attested	nim	silkurux2011:i305:D:1		true	true	form_exact
305	E	1	silkurux2011:i305:E:1	57	56	P057-L002	2p (familiar)	1	attested	nim	56	1	attested	nim	silkurux2011:i305:E:1		true	true	form_exact
305	0	1	silkurux2011:i305:0:1	57	56	P057-L003	2p (familiar)	2	attested	tomra	56	2	attested	tomɾa	silkurux2011:i305:0:1		true	true	form_difference
306	A	1	silkurux2011:i306:A:1	57	56	P057-L004	2p (honorific)	0	not_used		56	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
306	B	1	silkurux2011:i306:B:1	57	56	P057-L004	2p (honorific)	0	not_used		56	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
306	C	1	silkurux2011:i306:C:1	57	56	P057-L004	2p (honorific)	0	not_used		56	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
306	D	1	silkurux2011:i306:D:1	57	56	P057-L004	2p (honorific)	0	not_used		56	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
306	E	1	silkurux2011:i306:E:1	57	56	P057-L004	2p (honorific)	0	not_used		56	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
306	0	1	silkurux2011:i306:0:1	57	56	P057-L004	2p (honorific)	0	not_used		56	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
307	A	1	silkurux2011:i307:A:1	57	56	P057-L005	3p	1	attested	ɛs	56	1	attested	ɑs	silkurux2011:i307:A:1		true	true	form_difference
307	B	1	silkurux2011:i307:B:1	57	56	P057-L006	3p	2	attested	ar	56	2	attested	ar	silkurux2011:i307:B:1		true	true	form_exact
