entry_key	item	site_code	site_variant	role	language_id	dialect_id	status	form	gloss	physical_page	printed_page	line_id	disposition	reason
silkurux2011:i273:A:1	273	A	1	target	Kurux	kurux2011-A-dima	attested	kenɛm	cold (weather)	55	54	P055-L015	staged_target	attested Kurux target-site form
silkurux2011:i273:B:1	273	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	kirna	cold (weather)	55	54	P055-L014	staged_target	attested Kurux target-site form
silkurux2011:i273:C:1	273	C	1	target	Kurux	kurux2011-C-boldipukur	attested	kirna	cold (weather)	55	54	P055-L014	staged_target	attested Kurux target-site form
silkurux2011:i273:D:1	273	D	1	target	Kurux	kurux2011-D-lohanipara	attested	kirna	cold (weather)	55	54	P055-L014	staged_target	attested Kurux target-site form
silkurux2011:i273:E:1	273	E	1	target	Kurux	kurux2011-E-dulhapur	attested	kirna	cold (weather)	55	54	P055-L014	staged_target	attested Kurux target-site form
silkurux2011:i273:0:1	273	0	1	control	B	kurux2011-0-bangla	attested	ʈʰanda	cold (weather)	55	54	P055-L016	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i274:A:1	274	A	1	target	Kurux	kurux2011-A-dima	attested	korɛm	good	55	54	P055-L018	staged_target	attested Kurux target-site form
silkurux2011:i274:B:1	274	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	korɛ	good	55	54	P055-L017	staged_target	attested Kurux target-site form
silkurux2011:i274:C:1	274	C	1	target	Kurux	kurux2011-C-boldipukur	attested	korɛ	good	55	54	P055-L017	staged_target	attested Kurux target-site form
silkurux2011:i274:D:1	274	D	1	target	Kurux	kurux2011-D-lohanipara	attested	korɛ	good	55	54	P055-L017	staged_target	attested Kurux target-site form
silkurux2011:i274:D:2	274	D	2	target	Kurux	kurux2011-D-lohanipara	attested	bʰalo	good	55	54	P055-L019	staged_target	attested Kurux target-site form
silkurux2011:i274:E:1	274	E	1	target	Kurux	kurux2011-E-dulhapur	attested	bʰalo	good	55	54	P055-L019	staged_target	attested Kurux target-site form
silkurux2011:i274:0:1	274	0	1	control	B	kurux2011-0-bangla	attested	bʰalo	good	55	54	P055-L019	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i275:A:1	275	A	1	target	Kurux	kurux2011-A-dima	blank		bad	55	54	P055-L020	excluded_blank	printed no-entry cell
silkurux2011:i275:B:1	275	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	korɛ maldag	bad	55	54	P055-L021	staged_target	attested Kurux target-site form
silkurux2011:i275:C:1	275	C	1	target	Kurux	kurux2011-C-boldipukur	attested	mal korɛ	bad	55	54	P055-L022	staged_target	attested Kurux target-site form
silkurux2011:i275:D:1	275	D	1	target	Kurux	kurux2011-D-lohanipara	blank		bad	55	54	P055-L020	excluded_blank	printed no-entry cell
silkurux2011:i275:E:1	275	E	1	target	Kurux	kurux2011-E-dulhapur	attested	kʰarap	bad	55	54	P055-L023	staged_target	attested Kurux target-site form
silkurux2011:i275:0:1	275	0	1	control	B	kurux2011-0-bangla	attested	kʰarap	bad	55	54	P055-L023	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i276:A:1	276	A	1	target	Kurux	kurux2011-A-dima	attested	punɛ	new	55	54	P055-L025	staged_target	attested Kurux target-site form
silkurux2011:i276:B:1	276	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	puna	new	55	54	P055-L024	staged_target	attested Kurux target-site form
silkurux2011:i276:C:1	276	C	1	target	Kurux	kurux2011-C-boldipukur	attested	puna	new	55	54	P055-L024	staged_target	attested Kurux target-site form
silkurux2011:i276:D:1	276	D	1	target	Kurux	kurux2011-D-lohanipara	attested	puna	new	55	54	P055-L024	staged_target	attested Kurux target-site form
silkurux2011:i276:E:1	276	E	1	target	Kurux	kurux2011-E-dulhapur	attested	puna	new	55	54	P055-L024	staged_target	attested Kurux target-site form
silkurux2011:i276:0:1	276	0	1	control	B	kurux2011-0-bangla	attested	notun	new	55	54	P055-L026	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i277:A:1	277	A	1	target	Kurux	kurux2011-A-dima	attested	pʰɛtʃʰɛ	old	55	54	P055-L028	staged_target	attested Kurux target-site form
silkurux2011:i277:B:1	277	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	pattʃa	old	55	54	P055-L027	staged_target	attested Kurux target-site form
silkurux2011:i277:C:1	277	C	1	target	Kurux	kurux2011-C-boldipukur	attested	pattʃa	old	55	54	P055-L027	staged_target	attested Kurux target-site form
silkurux2011:i277:D:1	277	D	1	target	Kurux	kurux2011-D-lohanipara	attested	pattʃa	old	55	54	P055-L027	staged_target	attested Kurux target-site form
silkurux2011:i277:E:1	277	E	1	target	Kurux	kurux2011-E-dulhapur	attested	pattʃa	old	55	54	P055-L027	staged_target	attested Kurux target-site form
silkurux2011:i277:0:1	277	0	1	control	B	kurux2011-0-bangla	attested	purano	old	55	54	P055-L029	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i278:A:1	278	A	1	target	Kurux	kurux2011-A-dima	attested	ɛsra	broken	55	54	P055-L033	staged_target	attested Kurux target-site form
silkurux2011:i278:B:1	278	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	hotɛrka	broken	55	54	P055-L030	staged_target	attested Kurux target-site form
silkurux2011:i278:C:1	278	C	1	target	Kurux	kurux2011-C-boldipukur	attested	hotorka	broken	55	54	P055-L031	staged_target	attested Kurux target-site form
silkurux2011:i278:D:1	278	D	1	target	Kurux	kurux2011-D-lohanipara	attested	hotorka	broken	55	54	P055-L031	staged_target	attested Kurux target-site form
silkurux2011:i278:E:1	278	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ɛsɛra	broken	55	54	P055-L032	staged_target	attested Kurux target-site form
silkurux2011:i278:0:1	278	0	1	control	B	kurux2011-0-bangla	attested	bʰaŋga	broken	55	54	P055-L034	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i279:A:1	279	A	1	target	Kurux	kurux2011-A-dima	attested	mɛ̃njɛ	above	55	54	P055-L036	staged_target	attested Kurux target-site form
silkurux2011:i279:B:1	279	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	mɛ̃i̯nja	above	55	54	P055-L035	staged_target	attested Kurux target-site form
silkurux2011:i279:C:1	279	C	1	target	Kurux	kurux2011-C-boldipukur	attested	mɛ̃i̯nja	above	55	54	P055-L035	staged_target	attested Kurux target-site form
silkurux2011:i279:D:1	279	D	1	target	Kurux	kurux2011-D-lohanipara	attested	mɛ̃i̯nja	above	55	54	P055-L035	staged_target	attested Kurux target-site form
silkurux2011:i279:E:1	279	E	1	target	Kurux	kurux2011-E-dulhapur	attested	mɛ̃i̯nja	above	55	54	P055-L035	staged_target	attested Kurux target-site form
silkurux2011:i279:0:1	279	0	1	control	B	kurux2011-0-bangla	attested	upore	above	55	54	P055-L037	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i280:A:1	280	A	1	target	Kurux	kurux2011-A-dima	attested	kije	below	55	54	P055-L039	staged_target	attested Kurux target-site form
silkurux2011:i280:B:1	280	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	kija	below	55	54	P055-L038	staged_target	attested Kurux target-site form
silkurux2011:i280:C:1	280	C	1	target	Kurux	kurux2011-C-boldipukur	attested	kija	below	55	54	P055-L038	staged_target	attested Kurux target-site form
silkurux2011:i280:D:1	280	D	1	target	Kurux	kurux2011-D-lohanipara	attested	kija	below	55	54	P055-L038	staged_target	attested Kurux target-site form
silkurux2011:i280:E:1	280	E	1	target	Kurux	kurux2011-E-dulhapur	attested	kijɛ	below	55	54	P055-L040	staged_target	attested Kurux target-site form
silkurux2011:i280:0:1	280	0	1	control	B	kurux2011-0-bangla	attested	nitʃɛ	below	55	54	P055-L041	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i281:A:1	281	A	1	target	Kurux	kurux2011-A-dima	attested	gɛtʃɛ	far	55	54	P055-L042	staged_target	attested Kurux target-site form
silkurux2011:i281:B:1	281	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	gɛttʃʰa	far	55	54	P055-L043	staged_target	attested Kurux target-site form
silkurux2011:i281:C:1	281	C	1	target	Kurux	kurux2011-C-boldipukur	attested	gɛttʃʰa	far	55	54	P055-L043	staged_target	attested Kurux target-site form
silkurux2011:i281:D:1	281	D	1	target	Kurux	kurux2011-D-lohanipara	attested	gɛttʃʰa	far	55	54	P055-L043	staged_target	attested Kurux target-site form
silkurux2011:i281:E:1	281	E	1	target	Kurux	kurux2011-E-dulhapur	attested	gɛttʃʰa	far	55	54	P055-L043	staged_target	attested Kurux target-site form
silkurux2011:i281:0:1	281	0	1	control	B	kurux2011-0-bangla	attested	durɛ	far	55	54	P055-L044	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i282:A:1	282	A	1	target	Kurux	kurux2011-A-dima	attested	hidi	near	55	54	P055-L046	staged_target	attested Kurux target-site form
silkurux2011:i282:B:1	282	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	hɛdːɛ	near	55	54	P055-L045	staged_target	attested Kurux target-site form
silkurux2011:i282:C:1	282	C	1	target	Kurux	kurux2011-C-boldipukur	attested	hɛdːɛ	near	55	54	P055-L045	staged_target	attested Kurux target-site form
silkurux2011:i282:D:1	282	D	1	target	Kurux	kurux2011-D-lohanipara	attested	hɛdːɛ	near	55	54	P055-L045	staged_target	attested Kurux target-site form
silkurux2011:i282:E:1	282	E	1	target	Kurux	kurux2011-E-dulhapur	attested	hɛdːɛ	near	55	54	P055-L045	staged_target	attested Kurux target-site form
silkurux2011:i282:0:1	282	0	1	control	B	kurux2011-0-bangla	attested	kaʈʃʰɛ	near	55	54	P055-L047	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i283:A:1	283	A	1	target	Kurux	kurux2011-A-dima	attested	delɛ	right	55	54	P055-L051	staged_target	attested Kurux target-site form
silkurux2011:i283:B:1	283	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	mari	right	55	54	P055-L048	staged_target	attested Kurux target-site form
silkurux2011:i283:C:1	283	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tina	right	55	54	P055-L049	staged_target	attested Kurux target-site form
silkurux2011:i283:D:1	283	D	1	target	Kurux	kurux2011-D-lohanipara	attested	mari	right	55	54	P055-L048	staged_target	attested Kurux target-site form
silkurux2011:i283:D:2	283	D	2	target	Kurux	kurux2011-D-lohanipara	attested	tina	right	55	54	P055-L049	staged_target	attested Kurux target-site form
silkurux2011:i283:E:1	283	E	1	target	Kurux	kurux2011-E-dulhapur	attested	mari	right	55	54	P055-L048	staged_target	attested Kurux target-site form
silkurux2011:i283:0:1	283	0	1	control	B	kurux2011-0-bangla	attested	ɖan	right	55	54	P055-L050	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i284:A:1	284	A	1	target	Kurux	kurux2011-A-dima	attested	bɛⁱjɛ	left	55	54	P055-L055	staged_target	attested Kurux target-site form
silkurux2011:i284:B:1	284	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	lɛŋa	left	55	54	P055-L052	staged_target	attested Kurux target-site form
silkurux2011:i284:C:1	284	C	1	target	Kurux	kurux2011-C-boldipukur	attested	dɛbːa	left	55	54	P055-L053	staged_target	attested Kurux target-site form
silkurux2011:i284:D:1	284	D	1	target	Kurux	kurux2011-D-lohanipara	attested	lɛŋa	left	55	54	P055-L052	staged_target	attested Kurux target-site form
silkurux2011:i284:D:2	284	D	2	target	Kurux	kurux2011-D-lohanipara	attested	dɛbːa	left	55	54	P055-L053	staged_target	attested Kurux target-site form
silkurux2011:i284:E:1	284	E	1	target	Kurux	kurux2011-E-dulhapur	attested	lɛŋa	left	55	54	P055-L052	staged_target	attested Kurux target-site form
silkurux2011:i284:0:1	284	0	1	control	B	kurux2011-0-bangla	attested	bam	left	55	54	P055-L054	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i285:A:1	285	A	1	target	Kurux	kurux2011-A-dima	attested	mokʰɛro	black	55	54	P055-L056	staged_target	attested Kurux target-site form
silkurux2011:i285:B:1	285	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	moxaro	black	55	54	P055-L057	staged_target	attested Kurux target-site form
silkurux2011:i285:C:1	285	C	1	target	Kurux	kurux2011-C-boldipukur	attested	moxaro	black	55	54	P055-L057	staged_target	attested Kurux target-site form
silkurux2011:i285:D:1	285	D	1	target	Kurux	kurux2011-D-lohanipara	attested	moxaro	black	55	54	P055-L057	staged_target	attested Kurux target-site form
silkurux2011:i285:E:1	285	E	1	target	Kurux	kurux2011-E-dulhapur	attested	moxaro	black	55	54	P055-L057	staged_target	attested Kurux target-site form
silkurux2011:i285:0:1	285	0	1	control	B	kurux2011-0-bangla	attested	kalo	black	55	54	P055-L058	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i286:A:1	286	A	1	target	Kurux	kurux2011-A-dima	attested	sedɛ	white	56	55	P056-L003	staged_target	attested Kurux target-site form
silkurux2011:i286:B:1	286	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	pandru	white	56	55	P056-L001	staged_target	attested Kurux target-site form
silkurux2011:i286:C:1	286	C	1	target	Kurux	kurux2011-C-boldipukur	attested	pandru	white	56	55	P056-L001	staged_target	attested Kurux target-site form
silkurux2011:i286:D:1	286	D	1	target	Kurux	kurux2011-D-lohanipara	attested	pandru	white	56	55	P056-L001	staged_target	attested Kurux target-site form
silkurux2011:i286:E:1	286	E	1	target	Kurux	kurux2011-E-dulhapur	attested	pandru	white	56	55	P056-L001	staged_target	attested Kurux target-site form
silkurux2011:i286:0:1	286	0	1	control	B	kurux2011-0-bangla	attested	ʃada	white	56	55	P056-L002	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i287:A:1	287	A	1	target	Kurux	kurux2011-A-dima	attested	lal	red	56	55	P056-L004	staged_target	attested Kurux target-site form
silkurux2011:i287:B:1	287	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	lal	red	56	55	P056-L004	staged_target	attested Kurux target-site form
silkurux2011:i287:C:1	287	C	1	target	Kurux	kurux2011-C-boldipukur	attested	lal	red	56	55	P056-L004	staged_target	attested Kurux target-site form
silkurux2011:i287:D:1	287	D	1	target	Kurux	kurux2011-D-lohanipara	attested	lal	red	56	55	P056-L004	staged_target	attested Kurux target-site form
silkurux2011:i287:E:1	287	E	1	target	Kurux	kurux2011-E-dulhapur	attested	lal	red	56	55	P056-L004	staged_target	attested Kurux target-site form
silkurux2011:i287:0:1	287	0	1	control	B	kurux2011-0-bangla	attested	lal	red	56	55	P056-L004	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i288:A:1	288	A	1	target	Kurux	kurux2011-A-dima	blank		green	56	55	P056-L005	excluded_blank	printed no-entry cell
silkurux2011:i288:B:1	288	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	hariar	green	56	55	P056-L007	staged_target	attested Kurux target-site form
silkurux2011:i288:C:1	288	C	1	target	Kurux	kurux2011-C-boldipukur	attested	hariar	green	56	55	P056-L007	staged_target	attested Kurux target-site form
silkurux2011:i288:D:1	288	D	1	target	Kurux	kurux2011-D-lohanipara	attested	hariar	green	56	55	P056-L007	staged_target	attested Kurux target-site form
silkurux2011:i288:E:1	288	E	1	target	Kurux	kurux2011-E-dulhapur	attested	hariar	green	56	55	P056-L007	staged_target	attested Kurux target-site form
silkurux2011:i288:0:1	288	0	1	control	B	kurux2011-0-bangla	attested	ʃobudʒ	green	56	55	P056-L006	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i289:A:1	289	A	1	target	Kurux	kurux2011-A-dima	blank		yellow	56	55	P056-L008	excluded_blank	printed no-entry cell
silkurux2011:i289:B:1	289	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	balka	yellow	56	55	P056-L009	staged_target	attested Kurux target-site form
silkurux2011:i289:C:1	289	C	1	target	Kurux	kurux2011-C-boldipukur	attested	balka	yellow	56	55	P056-L009	staged_target	attested Kurux target-site form
silkurux2011:i289:D:1	289	D	1	target	Kurux	kurux2011-D-lohanipara	attested	balka	yellow	56	55	P056-L009	staged_target	attested Kurux target-site form
silkurux2011:i289:E:1	289	E	1	target	Kurux	kurux2011-E-dulhapur	attested	balka	yellow	56	55	P056-L009	staged_target	attested Kurux target-site form
silkurux2011:i289:0:1	289	0	1	control	B	kurux2011-0-bangla	attested	holud	yellow	56	55	P056-L010	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i290:A:1	290	A	1	target	Kurux	kurux2011-A-dima	attested	ɛkun	when (near future)	56	55	P056-L013	staged_target	attested Kurux target-site form
silkurux2011:i290:B:1	290	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ɛkabaki	when (near future)	56	55	P056-L011	staged_target	attested Kurux target-site form
silkurux2011:i290:C:1	290	C	1	target	Kurux	kurux2011-C-boldipukur	attested	ɛkabaki	when (near future)	56	55	P056-L011	staged_target	attested Kurux target-site form
silkurux2011:i290:D:1	290	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ɛkabaki	when (near future)	56	55	P056-L011	staged_target	attested Kurux target-site form
silkurux2011:i290:E:1	290	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ɛkabaki	when (near future)	56	55	P056-L011	staged_target	attested Kurux target-site form
silkurux2011:i290:0:1	290	0	1	control	B	kurux2011-0-bangla	attested	kɔkʰon	when (near future)	56	55	P056-L012	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i291:A:1	291	A	1	target	Kurux	kurux2011-A-dima	attested	ɛksɛn	where	56	55	P056-L014	staged_target	attested Kurux target-site form
silkurux2011:i291:B:1	291	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ɛksan	where	56	55	P056-L015	staged_target	attested Kurux target-site form
silkurux2011:i291:C:1	291	C	1	target	Kurux	kurux2011-C-boldipukur	attested	ɛksan	where	56	55	P056-L015	staged_target	attested Kurux target-site form
silkurux2011:i291:D:1	291	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ɛʃan	where	56	55	P056-L016	staged_target	attested Kurux target-site form
silkurux2011:i291:E:1	291	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ɛʃan	where	56	55	P056-L016	staged_target	attested Kurux target-site form
silkurux2011:i291:0:1	291	0	1	control	B	kurux2011-0-bangla	attested	kotʰai̯	where	56	55	P056-L017	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i292:A:1	292	A	1	target	Kurux	kurux2011-A-dima	attested	is	who	56	55	P056-L020	staged_target	attested Kurux target-site form
silkurux2011:i292:B:1	292	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	nɛ	who	56	55	P056-L018	staged_target	attested Kurux target-site form
silkurux2011:i292:C:1	292	C	1	target	Kurux	kurux2011-C-boldipukur	attested	nɛ	who	56	55	P056-L018	staged_target	attested Kurux target-site form
silkurux2011:i292:D:1	292	D	1	target	Kurux	kurux2011-D-lohanipara	attested	nɛ	who	56	55	P056-L018	staged_target	attested Kurux target-site form
